title,summary,link,publisher,pubDate,source,text,finbert_positive,finbert_neutral,finbert_negative
Big Tech Is Back in S&P 500 Driver’s Seat as Profit Engines Hum,"(Bloomberg) -- The same technology giants that helped drag the S&P 500 to the brink of a bear market in April are giving the recovery in US equities some legs.Most Read from BloombergBillionaire Steve Cohen Wants NY to Expand Taxpayer-Backed FerryWhere the Wild Children’s Museums AreNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaThe Economic Benefits of Paying Workers to MoveNYC Congestion Toll Brings In $216 Million in First Four MonthsNvidia Corp. put a bow on a better",https://finnhub.io/api/news?id=cf21208226102bc4d148436f243140ed71a72853537824f37e9c557040154686,Yahoo,2025-06-01 15:00:00,finnhub,"Big Tech Is Back in S&P 500 Driver’s Seat as Profit Engines Hum. (Bloomberg) -- The same technology giants that helped drag the S&P 500 to the brink of a bear market in April are giving the recovery in US equities some legs.Most Read from BloombergBillionaire Steve Cohen Wants NY to Expand Taxpayer-Backed FerryWhere the Wild Children’s Museums AreNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaThe Economic Benefits of Paying Workers to MoveNYC Congestion Toll Brings In $216 Million in First Four MonthsNvidia Corp. put a bow on a better",0.9999265670776367,7.191335316747427e-05,1.5718484291937784e-06
Madison Asset Allocation Funds Q1 2025 Investment Strategy Letter,"The index decline was as narrow as its prior advance and outside of the Mag-7 world, seven of the eleven S&P sectors provided positive returns. Read more here.",https://finnhub.io/api/news?id=883499586a47f94a252406f57c1f19f4349198de942346c17470b9d0de3c2675,SeekingAlpha,2025-06-01 11:34:00,finnhub,"Madison Asset Allocation Funds Q1 2025 Investment Strategy Letter. The index decline was as narrow as its prior advance and outside of the Mag-7 world, seven of the eleven S&P sectors provided positive returns. Read more here.",0.9998915195465088,1.6928384866332635e-05,9.154577128356323e-05
Pomerantz Law Firm Investigates Claims On Behalf of Investors of Apple Inc. - AAPL,"NEW YORK, June 1, 2025 /PRNewswire/ -- Pomerantz LLP is investigating claims on behalf of investors of Apple Inc.  . Such investors are advised to contact Danielle Peyton at...",https://finnhub.io/api/news?id=3616a95a03881333d2410c6103ab5d6e233d2614bc3f8d185ceaa389c8b60137,Finnhub,2025-06-01 10:01:42,finnhub,"Pomerantz Law Firm Investigates Claims On Behalf of Investors of Apple Inc. - AAPL. NEW YORK, June 1, 2025 /PRNewswire/ -- Pomerantz LLP is investigating claims on behalf of investors of Apple Inc.  . Such investors are advised to contact Danielle Peyton at...",0.0001794981799321249,0.9792487621307373,0.020571740344166756
Will Apple Reclaim Its Title as the Largest Company in the World by Market Cap? The Answer May Surprise You.,Apple was the largest company by market cap for more than a decade but recently was dethroned by Microsoft and Nvidia.  The company is growing sales much slower than Nvidia or Microsoft.  Apple's slow growth and risks to its earnings mean it will likely not regain its market cap leadership position.,https://finnhub.io/api/news?id=c259136d64fc086c140117373179518d2ccdd6641e484c1cb1b55ce6abc77b4a,Yahoo,2025-06-01 09:40:00,finnhub,Will Apple Reclaim Its Title as the Largest Company in the World by Market Cap? The Answer May Surprise You.. Apple was the largest company by market cap for more than a decade but recently was dethroned by Microsoft and Nvidia.  The company is growing sales much slower than Nvidia or Microsoft.  Apple's slow growth and risks to its earnings mean it will likely not regain its market cap leadership position.,9.035419680003542e-06,1.880314994195942e-05,0.9999721050262451
"Taser Boss Tops Ranking of Highest-Paid CEOs, With $165 Million. Here’s the List.",A stock award propelled Rick Smith past Apple’s Tim Cook and Blackstone’s Schwarzman to the top of WSJ’s annual ranking.,https://finnhub.io/api/news?id=d4889fe5b39bf46b7338468210585418d03d79f21453e375c7b80433e9ceaec4,Yahoo,2025-06-01 09:30:00,finnhub,"Taser Boss Tops Ranking of Highest-Paid CEOs, With $165 Million. Here’s the List.. A stock award propelled Rick Smith past Apple’s Tim Cook and Blackstone’s Schwarzman to the top of WSJ’s annual ranking.",0.9908403754234314,0.009157400578260422,2.246582425868837e-06
"How The BLSH Portfolio Buys Low And Sells High, Consistently",The BLSH strategy systematically buys blue-chip stocks at undervalued prices and sells partial positions at overvalued levels. Learn more about the strategy here.,https://finnhub.io/api/news?id=da9f4c876d8f46ad218f622289f0a249ade8eac2f56f6ee313e2293c6632ad29,SeekingAlpha,2025-06-01 08:30:00,finnhub,"How The BLSH Portfolio Buys Low And Sells High, Consistently. The BLSH strategy systematically buys blue-chip stocks at undervalued prices and sells partial positions at overvalued levels. Learn more about the strategy here.",0.19560100138187408,0.8041922450065613,0.0002067883760901168
Best Stock to Buy Right Now: Apple vs. Chipotle,"Chipotle has had more consistent annual growth rates than Apple.  Meanwhile, Apple is currently right in the crosshairs of more tariffs.  The clearer path for future growth at Chipotle makes it more appealing.",https://finnhub.io/api/news?id=4501b08fa57a0992a1ab58af2d22016d5d8c28c1075ae18d663a2f42c568c08d,Yahoo,2025-05-31 14:00:00,finnhub,"Best Stock to Buy Right Now: Apple vs. Chipotle. Chipotle has had more consistent annual growth rates than Apple.  Meanwhile, Apple is currently right in the crosshairs of more tariffs.  The clearer path for future growth at Chipotle makes it more appealing.",0.9999998807907104,6.226183302260324e-08,2.759860606715847e-08
Where the Stock Market Stands Now After a Wild Start to the Year,"(Bloomberg) -- The stock market’s crazy first five months of 2025 have left Wall Street pros in a bit of a pickle. Most Read from BloombergBillionaire Steve Cohen Wants NY to Expand Taxpayer-Backed FerryNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaNYC Congestion Toll Brings In $216 Million in First Four MonthsThe Economic Benefits of Paying Workers to MoveWhere the Wild Children’s Museums AreComing off the best month for the S&P 500 Index in a year and a half and the b",https://finnhub.io/api/news?id=627480b3dc41e957bc55d7f2abf0d70d50f0344b5d440b54d36dc453a4484076,Yahoo,2025-05-31 12:00:07,finnhub,"Where the Stock Market Stands Now After a Wild Start to the Year. (Bloomberg) -- The stock market’s crazy first five months of 2025 have left Wall Street pros in a bit of a pickle. Most Read from BloombergBillionaire Steve Cohen Wants NY to Expand Taxpayer-Backed FerryNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaNYC Congestion Toll Brings In $216 Million in First Four MonthsThe Economic Benefits of Paying Workers to MoveWhere the Wild Children’s Museums AreComing off the best month for the S&P 500 Index in a year and a half and the b",0.98941969871521,0.010468109510838985,0.00011217593419132754
47% of Berkshire Hathaway's $276 Billion Warren Buffett-Led Portfolio Is Invested in 3 Dividend Stocks,"Apple has developed an ecosystem of tech devices that its customers love and are willing to trade up to have.  American Express has numerous earnings streams, and a younger cohort of cardholders is driving growth.  Coca-Cola's business has proven resilient under pressure, and it reliably boosts its dividends.",https://finnhub.io/api/news?id=c4de5351dcac4420cc10d76e35d0975c0480d983513d922632b0a43644c7f310,Yahoo,2025-05-31 11:30:00,finnhub,"47% of Berkshire Hathaway's $276 Billion Warren Buffett-Led Portfolio Is Invested in 3 Dividend Stocks. Apple has developed an ecosystem of tech devices that its customers love and are willing to trade up to have.  American Express has numerous earnings streams, and a younger cohort of cardholders is driving growth.  Coca-Cola's business has proven resilient under pressure, and it reliably boosts its dividends.",0.9999992847442627,3.166157682699122e-07,3.864277289267193e-07
These Are Stocks You Should Watch in June,"Stocks soared in May, boosted by easing trade tensions, solid corporate earnings and signs of economic resilience. Trade and tax policy are likely to remain Wall Street's focus in June.",https://finnhub.io/api/news?id=a6169a1e7ec907c72deaa014071f49bd0c2c243b18165b12c9bb50dd0e088a0b,Yahoo,2025-05-31 11:00:00,finnhub,"These Are Stocks You Should Watch in June. Stocks soared in May, boosted by easing trade tensions, solid corporate earnings and signs of economic resilience. Trade and tax policy are likely to remain Wall Street's focus in June.",1.0,2.014314759435365e-08,1.2819890038429094e-08
"Shimmers, floating toolbars, and radical transparency: Here’s what iOS 26 could look like","Apple needs something eye-catching right now. A new user interface, likely called ‘solarium,’ is about to turn heads.",https://finnhub.io/api/news?id=a29b5ab8f1ff1d6538afe02271da97a011e4aba7819b21b54b7b621d0917acbe,Yahoo,2025-05-31 09:00:00,finnhub,"Shimmers, floating toolbars, and radical transparency: Here’s what iOS 26 could look like. Apple needs something eye-catching right now. A new user interface, likely called ‘solarium,’ is about to turn heads.",0.00015375767543446273,0.9997144341468811,0.0001318005524808541
"Warren Buffett Holds Apple Stock Despite Tariffs and Buys a Restaurant Stock Up 4,500% in 15 Years","Warren Buffett's Berkshire Hathaway continued to hold Apple and added to its stake in Domino’s Pizza in the first quarter.  Apple stock looks expensive with earnings increasing just 8% in the second quarter, and tariffs could slow profit growth even further.  Warren Buffett manages the vast majority of Berkshire Hathaway's stock portfolio, and the company made interesting capital allocation decisions concerning Apple (NASDAQ: AAPL) and Domino's Pizza (NASDAQ: DPZ) in the first quarter.",https://finnhub.io/api/news?id=e015ab59f6f96c5e37b4978a2909af5ab4f67697ccb9767821ff4ba660a44172,Yahoo,2025-05-31 08:40:00,finnhub,"Warren Buffett Holds Apple Stock Despite Tariffs and Buys a Restaurant Stock Up 4,500% in 15 Years. Warren Buffett's Berkshire Hathaway continued to hold Apple and added to its stake in Domino’s Pizza in the first quarter.  Apple stock looks expensive with earnings increasing just 8% in the second quarter, and tariffs could slow profit growth even further.  Warren Buffett manages the vast majority of Berkshire Hathaway's stock portfolio, and the company made interesting capital allocation decisions concerning Apple (NASDAQ: AAPL) and Domino's Pizza (NASDAQ: DPZ) in the first quarter.",0.0005548333283513784,0.0008380282088182867,0.9986072182655334
Trump’s trade war is bruising Apple — and your 401(k),President Donald Trump’s swipes at Apple aren’t just bruising the company’s bottom line — they may also be taking a bite out of your 401(k).,https://finnhub.io/api/news?id=d5d2117a126dfc081258b714482c6358035e84c9272d7c2ab5416d9e7d89f321,Yahoo,2025-05-31 08:00:04,finnhub,Trump’s trade war is bruising Apple — and your 401(k). President Donald Trump’s swipes at Apple aren’t just bruising the company’s bottom line — they may also be taking a bite out of your 401(k).,2.2316875401884317e-05,0.17078611254692078,0.8291916251182556
"Judge Weighs Big Changes to Google, Including Breakup, AI Limits","(Bloomberg) -- The federal judge who will decide how to limit Google’s monopoly in search is considering its advantage in artificial intelligence, and aiming to minimize harm to the other players in the market with any resolution. Most Read from BloombergNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaBillionaire Steve Cohen Wants NY to Expand Taxpayer-Backed FerryNYC Congestion Toll Brings In $216 Million in First Four MonthsThe Economic Benefits of Paying Workers to Mov",https://finnhub.io/api/news?id=f56a5e9b02c19c815944e83dac9bb51bd35e77d7df14693d76dbbfde2a1bd223,Yahoo,2025-05-30 21:35:17,finnhub,"Judge Weighs Big Changes to Google, Including Breakup, AI Limits. (Bloomberg) -- The federal judge who will decide how to limit Google’s monopoly in search is considering its advantage in artificial intelligence, and aiming to minimize harm to the other players in the market with any resolution. Most Read from BloombergNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaBillionaire Steve Cohen Wants NY to Expand Taxpayer-Backed FerryNYC Congestion Toll Brings In $216 Million in First Four MonthsThe Economic Benefits of Paying Workers to Mov",0.8109473586082458,0.18897239863872528,8.020690438570455e-05
US Smartphone Manufacturing Is a 'Dream': IDC's Popal,"Smartphone manufacturing in the US is a ""dream,"" says Nabila Popal, IDC senior research director. She discusses her research with Ed Ludlow on ""Bloomberg Technology.""",https://finnhub.io/api/news?id=06e130ae4ed075c18cf859b87de11d192724585fba088f1631887e3a699d0410,Yahoo,2025-05-30 20:58:59,finnhub,"US Smartphone Manufacturing Is a 'Dream': IDC's Popal. Smartphone manufacturing in the US is a ""dream,"" says Nabila Popal, IDC senior research director. She discusses her research with Ed Ludlow on ""Bloomberg Technology.""",5.056250302004628e-06,0.9999903440475464,4.590282969729742e-06
Elon Musk's renewed 'laser focus' on Tesla is his 'redemption arc',"Elon Musk is back at Tesla (TSLA) after serving as a special government employee leading US President Trump's Department of Government Efficiency (DOGE). Intelligent Alpha founder and CEO Doug Clinton joins Market Domination with Josh Lipton, Josh Schafer, and Macro Talk News founder Hope King to compare Musk's place at Tesla with the other innovative drives seen from other historic tech executives. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.",https://finnhub.io/api/news?id=1e8a27343835640d04cc22e490d4463bd879aa34e2d53e48e622c1feb5069441,Yahoo,2025-05-30 20:44:38,finnhub,"Elon Musk's renewed 'laser focus' on Tesla is his 'redemption arc'. Elon Musk is back at Tesla (TSLA) after serving as a special government employee leading US President Trump's Department of Government Efficiency (DOGE). Intelligent Alpha founder and CEO Doug Clinton joins Market Domination with Josh Lipton, Josh Schafer, and Macro Talk News founder Hope King to compare Musk's place at Tesla with the other innovative drives seen from other historic tech executives. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.",0.0017031165771186352,0.9982498288154602,4.703818558482453e-05
Apple Rebound Likely as Court Blocks Tariff Sell-Off Catalyst,"Court Blocks Trump Tariffs, Apple Set to Surge from Sell-Off",https://finnhub.io/api/news?id=44e3c071b64b8afefbc2833865afe217bcc558afb6028e5a8fc9bb9c5902965d,Yahoo,2025-05-30 19:34:50,finnhub,"Apple Rebound Likely as Court Blocks Tariff Sell-Off Catalyst. Court Blocks Trump Tariffs, Apple Set to Surge from Sell-Off",1.0,2.0724963079032932e-08,2.836323886867831e-08
The fate of Google's search empire is now up to a judge,Google will have to wait for a US judge to decide if the company should be forced to sell off its Chrome browser.,https://finnhub.io/api/news?id=0cba09f8d007fbb9d385ca539936ebab31bb3d8651d68cbfb253b1d041884a29,Yahoo,2025-05-30 19:05:30,finnhub,The fate of Google's search empire is now up to a judge. Google will have to wait for a US judge to decide if the company should be forced to sell off its Chrome browser.,1.824609535105992e-05,0.21112500131130219,0.7888567447662354
Apple: China Sales Collapse Is Only Getting Worse,Apple Inc.'s challenges in China grow with declining sales and rising supply chain risk. Click for how AAPL's services remains a bright spot in a gloomy picture.,https://finnhub.io/api/news?id=e5bdcdbe14050a438664ea3fc5c5749d7bdea18c87b2c16a77b2d63c3097d8af,SeekingAlpha,2025-05-30 18:12:14,finnhub,Apple: China Sales Collapse Is Only Getting Worse. Apple Inc.'s challenges in China grow with declining sales and rising supply chain risk. Click for how AAPL's services remains a bright spot in a gloomy picture.,0.0009516240679658949,7.144466962927254e-06,0.9990412592887878
4 Dividend-Paying Dow Jones Growth Stocks to Buy in June and Hold for Decades,"Apple could be heavily impacted by tariffs, but the long-term investment thesis is sound.  Microsoft continues to fire on all cylinders and deserves to be near an all-time high.  Visa and American Express benefit from network effects that help them steadily grow over time.",https://finnhub.io/api/news?id=a6a0e1c5c7d6d606cb8a3a2c9c0e11d3ca0c1a2d42b65ddffdf2accf6971618b,Yahoo,2025-05-30 15:02:00,finnhub,"4 Dividend-Paying Dow Jones Growth Stocks to Buy in June and Hold for Decades. Apple could be heavily impacted by tariffs, but the long-term investment thesis is sound.  Microsoft continues to fire on all cylinders and deserves to be near an all-time high.  Visa and American Express benefit from network effects that help them steadily grow over time.",1.0,1.473427824194573e-09,2.6342013015323573e-08
Apple Sees Small Rebound in China Shipments,"Foreign-branded phone volume rises to 3.52 million units in April, up 0.6% y/y",https://finnhub.io/api/news?id=8167eff64d15ae32bebca821ffa71f27ddf035d4e66c0d88979b97c12adbfc1a,Yahoo,2025-05-30 14:41:09,finnhub,"Apple Sees Small Rebound in China Shipments. Foreign-branded phone volume rises to 3.52 million units in April, up 0.6% y/y",1.0,1.4275622461923376e-08,3.1319209448099627e-09
Trump's tariffs and threatened trade actions,"A federal appeals court on Thursday temporarily reinstated U.S.President Donald Trump's most sweeping tariffs, just a day after a trade court ruled that Trumphad overstepped his authority in...",https://finnhub.io/api/news?id=eb6a81269f5603288ce514208df68ace86e69736c8d299d3824cc1b3cef1ae11,Finnhub,2025-05-30 14:18:18,finnhub,"Trump's tariffs and threatened trade actions. A federal appeals court on Thursday temporarily reinstated U.S.President Donald Trump's most sweeping tariffs, just a day after a trade court ruled that Trumphad overstepped his authority in...",0.00486671132966876,0.9356650710105896,0.059468191117048264
How The Fed And Uncertainty Can Push The S&P 500 Into A Correction,"Is the S&P 500 overvalued? Discover why economic risks and high P/E ratios signal a potential 7%-10% correction, plus opportunities for gains in 2026!",https://finnhub.io/api/news?id=ce699c6f78f540dd5d3dc5165ee13812bdcaf6fca434f1f1aaebeaa3f1176720,SeekingAlpha,2025-05-30 13:29:36,finnhub,"How The Fed And Uncertainty Can Push The S&P 500 Into A Correction. Is the S&P 500 overvalued? Discover why economic risks and high P/E ratios signal a potential 7%-10% correction, plus opportunities for gains in 2026!",0.9999961853027344,7.948922871037212e-07,2.96995131066069e-06
Latest News In Cloud AI - AI Market Transformation Drives Growth and Innovation,"The global Artificial Intelligence (AI) market is set for a significant transformation, with its value projected to soar from USD 371.71 billion in 2025 to USD 2,407.02 billion by 2032. Key drivers of this growth include the increased adoption of autonomous AI technologies, advancements in deep learning and machine learning, and enhanced computing power. Concurrently, the development of edge AI capabilities is promoting real-time data processing and decision-making, vital for sectors such as...",https://finnhub.io/api/news?id=0f32ce7557ce7c6ed56e737401b379b311affd28e02276a0208b52137816ec05,Yahoo,2025-05-30 12:39:32,finnhub,"Latest News In Cloud AI - AI Market Transformation Drives Growth and Innovation. The global Artificial Intelligence (AI) market is set for a significant transformation, with its value projected to soar from USD 371.71 billion in 2025 to USD 2,407.02 billion by 2032. Key drivers of this growth include the increased adoption of autonomous AI technologies, advancements in deep learning and machine learning, and enhanced computing power. Concurrently, the development of edge AI capabilities is promoting real-time data processing and decision-making, vital for sectors such as...",0.9999994039535522,3.2286848750118224e-07,2.787074890875374e-07
Mag 7 valuations before & after Nvidia earnings: Chart of the Day,"Now that Nvidia's (NVDA) earnings are in the books, Yahoo Finance host Julie Hyman takes a look at what Big Tech's valuations and forward price-to-earnings (P/E) ratios look like right now, particularly for the ""Magnificent Seven."" To watch more expert insights and analysis on the latest market action, check out more Asking for a Trend here.",https://finnhub.io/api/news?id=55a97fcc92abbdff92fb8db236afd2b9892fb4a8c492308218984379604b73c6,Yahoo,2025-05-30 11:30:13,finnhub,"Mag 7 valuations before & after Nvidia earnings: Chart of the Day. Now that Nvidia's (NVDA) earnings are in the books, Yahoo Finance host Julie Hyman takes a look at what Big Tech's valuations and forward price-to-earnings (P/E) ratios look like right now, particularly for the ""Magnificent Seven."" To watch more expert insights and analysis on the latest market action, check out more Asking for a Trend here.",2.6928871648124186e-06,0.9999953508377075,1.8897383142757462e-06
FEPI Vs. QDTE: Both Funds Offer A Unique Value Proposition,,https://finnhub.io/api/news?id=a53e9b0689da4a27714ddad72dc8f14bdff81ff0334429f74adb995aa432b559,SeekingAlpha,2025-05-30 10:50:23,finnhub,FEPI Vs. QDTE: Both Funds Offer A Unique Value Proposition. ,0.9999904632568359,9.352040251542348e-06,1.9971768949744728e-07
Foreign-branded mobile phone sales in China edge up in April,"BEIJING (Reuters) -Sales of foreign-branded mobile phones in China, including Apple Inc's iPhones, edged up in April, according to data released by a government-affiliated research company on Friday.  Calculations based on the data from the China Academy of Information and Communications Technology (CAICT) showed that April shipments of foreign-branded phones in China rose to 3.52 million units from 3.50 million a year earlier.  As the largest foreign mobile phone maker in China's smartphone-dominated market, Apple's performance plays a significant role in the overall data on foreign-branded phone sales in the country.",https://finnhub.io/api/news?id=74e3059cfd82ca8142a9855e31a3bfe0dad255f7ae2cf937bccbbd235629fa9d,Yahoo,2025-05-30 10:13:46,finnhub,"Foreign-branded mobile phone sales in China edge up in April. BEIJING (Reuters) -Sales of foreign-branded mobile phones in China, including Apple Inc's iPhones, edged up in April, according to data released by a government-affiliated research company on Friday.  Calculations based on the data from the China Academy of Information and Communications Technology (CAICT) showed that April shipments of foreign-branded phones in China rose to 3.52 million units from 3.50 million a year earlier.  As the largest foreign mobile phone maker in China's smartphone-dominated market, Apple's performance plays a significant role in the overall data on foreign-branded phone sales in the country.",0.9999992847442627,5.215821943238552e-07,2.3398898463256046e-07
Nvidia Stock Slips. It Just Hasn’t Been Able to Catch Microsoft.,Nvidia Stock Slips. It Just Hasn’t Been Able to Catch Microsoft.,https://finnhub.io/api/news?id=ee1635bceba646ed6207eafb1c3b71da196f92ed16b024eb3c0642408a3aa15a,MarketWatch,2025-05-30 07:50:00,finnhub,Nvidia Stock Slips. It Just Hasn’t Been Able to Catch Microsoft.. Nvidia Stock Slips. It Just Hasn’t Been Able to Catch Microsoft.,0.007646187208592892,0.327500581741333,0.6648532152175903
"NVIDIA Corp., Nike share losses contribute to Dow's 100-point fall","NVIDIA Corp., Nike share losses contribute to Dow's 100-point fall",https://finnhub.io/api/news?id=4dc7b57b96e0d874b7e0fb2e4dcf96f9ca971af52d61c94a0bef4ff98d943553,MarketWatch,2025-05-30 09:52:00,finnhub,"NVIDIA Corp., Nike share losses contribute to Dow's 100-point fall. NVIDIA Corp., Nike share losses contribute to Dow's 100-point fall",6.325735012069345e-05,0.014956310391426086,0.9849804639816284
Smartphone Sales Growth Hit by Tariff ‘Whirlwind of Uncertainty’,"(Bloomberg) -- Sales of Apple Inc.’s iPhone and its closest rivals are expected to take a significant blow from the Trump administration’s new tariff policy unveiled in April.Most Read from BloombergNYC Congestion Toll Brings In $216 Million in First Four MonthsNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaThe Economic Benefits of Paying Workers to MoveNY Wins Order Against US Funding Freeze in Congestion FightWhy Arid Cities Should Stick TogetherTwo independent market",https://finnhub.io/api/news?id=2c2cd77c4357fbd0eda400c4ffc809241bc3ebe040e1a01be184b7cf2ec096e7,Yahoo,2025-05-30 09:15:53,finnhub,"Smartphone Sales Growth Hit by Tariff ‘Whirlwind of Uncertainty’. (Bloomberg) -- Sales of Apple Inc.’s iPhone and its closest rivals are expected to take a significant blow from the Trump administration’s new tariff policy unveiled in April.Most Read from BloombergNYC Congestion Toll Brings In $216 Million in First Four MonthsNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaThe Economic Benefits of Paying Workers to MoveNY Wins Order Against US Funding Freeze in Congestion FightWhy Arid Cities Should Stick TogetherTwo independent market",0.9994218349456787,0.00015584453649353236,0.0004223546420689672
"Elon Musk Thinks Tesla Will Be the World's Most Valuable Company, but This Huge Problem Could Send Its Stock Plunging by 70% Instead","Self-driving cars and humanoid robots are key to Musk's bullish vision for Tesla, but the company has to overcome major challenges first.  Tesla (NASDAQ: TSLA) stock hit a new record high in Dec. 2024 on the back of President Trump's election win.  Investors speculated that Trump's focus on deregulation could speed up the company's ability to commercialize its autonomous robotaxi and humanoid robot opportunities.",https://finnhub.io/api/news?id=7ef96eac3940784a9d3476fc0a2893bd3513e812cbc360fc0b5ac4ae0d0e4ca6,Yahoo,2025-05-30 09:00:00,finnhub,"Elon Musk Thinks Tesla Will Be the World's Most Valuable Company, but This Huge Problem Could Send Its Stock Plunging by 70% Instead. Self-driving cars and humanoid robots are key to Musk's bullish vision for Tesla, but the company has to overcome major challenges first.  Tesla (NASDAQ: TSLA) stock hit a new record high in Dec. 2024 on the back of President Trump's election win.  Investors speculated that Trump's focus on deregulation could speed up the company's ability to commercialize its autonomous robotaxi and humanoid robot opportunities.",0.9976565837860107,6.9448633439606056e-06,0.0023364578373730183
Here’s what’s worth streaming in June 2025 as ‘The Bear’ and ‘Squid Game’ return,Here’s what’s worth streaming in June 2025 as ‘The Bear’ and ‘Squid Game’ return,https://finnhub.io/api/news?id=fdf4a8ec24d63f09445d9f1b8e1b38794904dd002ceddea1baf335a51ec40b85,MarketWatch,2025-05-30 08:16:00,finnhub,Here’s what’s worth streaming in June 2025 as ‘The Bear’ and ‘Squid Game’ return. Here’s what’s worth streaming in June 2025 as ‘The Bear’ and ‘Squid Game’ return,7.587947038700804e-05,0.9999141693115234,9.944757948687766e-06
Apple: Double-Down When The Market Gets Silly,"Apple is down 20%, but historical trends suggest a rebound. Appleâs history as a capable supply chain manager provides resilience. See more on AAPL stock here.",https://finnhub.io/api/news?id=41811e2fd73c54d46e61dbfdaa670fe34ea4ee7a1b7efd4f466e10073719487d,SeekingAlpha,2025-05-30 08:00:00,finnhub,"Apple: Double-Down When The Market Gets Silly. Apple is down 20%, but historical trends suggest a rebound. Appleâs history as a capable supply chain manager provides resilience. See more on AAPL stock here.",0.9976898431777954,4.602508397510974e-06,0.002305578673258424
"Apple Plans OS Rebrand, Its Biggest Ever",Apple is planning to rename its operating systems based on the release year rather than version numbers. Bloomberg's Dana Wollman explains the reasoning behind the move in a conversation with...,https://finnhub.io/api/news?id=160583479cf2f8bd571fc64c4531c12bf9c191c8a10ba90b7de6afcbe7a3ed9a,Finnhub,2025-05-30 06:31:40,finnhub,"Apple Plans OS Rebrand, Its Biggest Ever. Apple is planning to rename its operating systems based on the release year rather than version numbers. Bloomberg's Dana Wollman explains the reasoning behind the move in a conversation with...",1.4660420674772467e-05,0.9999308586120605,5.4505922889802605e-05
Stocks head for best month since 2023 ahead of inflation data,"World stocks were heading fortheir best month since late 2023 on Friday and the dollar wasflirting with its first monthly rise of the year, while traderswaited for key inflation data and assessed...",https://finnhub.io/api/news?id=97bf065afc2a239ab8ca30314f10cb605038f87024d0d3a607e0e30ea9b25f55,Finnhub,2025-05-30 06:24:14,finnhub,"Stocks head for best month since 2023 ahead of inflation data. World stocks were heading fortheir best month since late 2023 on Friday and the dollar wasflirting with its first monthly rise of the year, while traderswaited for key inflation data and assessed...",0.004567278083413839,0.9954085946083069,2.404325823590625e-05
Apple (AAPL) Rated Hold by Loop Capital Amid Tariff and iPhone 17 Buzz,"We recently published a list of 10 AI Stocks on Wall Street’s Radar. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against other AI stocks on Wall Street’s radar. On May 28, Loop Capital analyst Ananda Baruah reiterated a “Hold” rating on Apple Inc. (NASDAQ:AAPL) and $215.00 […]",https://finnhub.io/api/news?id=6e342a4c13f26711a6abfee2a21eac3aebaf11ff5e458f0f9450bd3a30603fe8,Yahoo,2025-05-30 05:30:03,finnhub,"Apple (AAPL) Rated Hold by Loop Capital Amid Tariff and iPhone 17 Buzz. We recently published a list of 10 AI Stocks on Wall Street’s Radar. In this article, we are going to take a look at where Apple Inc. (NASDAQ:AAPL) stands against other AI stocks on Wall Street’s radar. On May 28, Loop Capital analyst Ananda Baruah reiterated a “Hold” rating on Apple Inc. (NASDAQ:AAPL) and $215.00 […]",2.5683571948320605e-05,0.991108775138855,0.00886552780866623
China's April shipments of foreign-branded mobile phones up 0.8% from prior year,"China's shipments offoreign-branded mobile phones, including Apple Inc'siPhones, were up 0.8% year-on-year in April, according to datareleased by a government-affiliated research company on...",https://finnhub.io/api/news?id=680d4d797eeaf096927694f379dbb00cca4695abf3e65e8901ac30178a69cec2,Finnhub,2025-05-30 05:24:12,finnhub,"China's April shipments of foreign-branded mobile phones up 0.8% from prior year. China's shipments offoreign-branded mobile phones, including Apple Inc'siPhones, were up 0.8% year-on-year in April, according to datareleased by a government-affiliated research company on...",0.9999804496765137,1.8426151655148715e-05,1.0865527428904898e-06
Texas passes law requiring age verification in App Stores,Copyright © BusinessAMBE 2023Key takeawaysTexas Governor Greg Abbott has signed a law requiring app stores to verify the age of users in the state.The law requires minors to get parental...,https://finnhub.io/api/news?id=2cbf448c97f78ba4a3acd9991ec84c718b3fd7edf874d67d39ee496eecf0bcae,Finnhub,2025-05-30 04:03:05,finnhub,Texas passes law requiring age verification in App Stores. Copyright © BusinessAMBE 2023Key takeawaysTexas Governor Greg Abbott has signed a law requiring app stores to verify the age of users in the state.The law requires minors to get parental...,0.0007435904699377716,0.9986870884895325,0.0005692616105079651
Generation PMCA Q1 2025 Quarterly,,https://finnhub.io/api/news?id=28b28406674f5856cf17cb4c7a35e9390050aa3d0116aff9aafed85fc3e824d1,SeekingAlpha,2025-05-30 03:45:00,finnhub,Generation PMCA Q1 2025 Quarterly. ,1.685372126303264e-07,0.9999982118606567,1.6413569028372876e-06
